transaction_id,customer_id,card_id,account_id,timestamp,ingestion_timestamp,amount,currency,transaction_type,payment_channel,card_present,international_transaction,installment,is_recurring,merchant_id,merchant_category,device_id,device_type,operating_system,browser,country,state,city,latitude,longitude,ip_country,ip_region,ip_city,previous_transaction_time,previous_amount,previous_city,previous_device_id,time_since_previous_transaction_sec,customer_avg_amount,customer_median_amount,customer_max_amount,amount_vs_customer_average,amount_vs_customer_median,amount_zscore,transaction_count_1min,transaction_count_5min,transaction_count_15min,transaction_count_1h,transaction_count_24h,amount_sum_1min,amount_sum_5min,amount_sum_15min,amount_sum_1h,amount_sum_24h,hour,day_of_week,is_weekend,is_night,is_new_device,device_card_count,device_customer_count,distance_from_previous_km,estimated_travel_speed_kmh,is_new_location,same_amount_count_5min,micro_transaction_count_5min,micro_to_large_sequence,is_new_merchant,card_previous_fraud_count,device_previous_fraud_count,merchant_previous_fraud_count,rapid_escalation_flag,small_amount_then_large_transaction,is_outside_typical_hours,is_fraud,fraud_category,fraud_subcategory
TXN_008004,CUST_02176,CARD_03433,ACC_03433,2026-05-12 09:23:00,2026-05-12 09:23:07,2108.78,INR,PURCHASE,POS,1,0,0,0,MERCH_0450,Online_Shopping,DEV_00997,DESKTOP,Android,Chrome,India,Maharashtra,Pune,18.501129537071073,73.82180973465901,India,Maharashtra,Pune,2026-04-22 20:45:00,1985.27,Chennai,DEV_03160,1687080.0,2402.0957142857146,1932.62,5308.95,0.8778917457196602,1.0911508729082802,-0.12205744138364387,1.0,1.0,1.0,1.0,1.0,1985.27,1985.27,1985.27,1985.27,1985.27,9,1,0,0,1,2,2,915.5083239319781,1.9535706464157723,1,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_012719,CUST_01372,CARD_00875,ACC_00875,2026-05-12 09:54:00,2026-05-12 09:54:03,2021.02,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1182,Online_Shopping,DEV_03463,DESKTOP,iOS,Chrome,India,Rajasthan,Jaipur,26.920622510009906,75.77366727776216,India,Rajasthan,Jaipur,,0.0,,,-1.0,2354.66,2203.715,4152.63,0.858306507096566,0.9170968115205459,-0.14163334267254182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0,0,1,2,2,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_001916,CUST_01777,CARD_03831,ACC_03831,2026-05-12 09:57:00,2026-05-12 09:57:02,1545.13,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0024,Hospitality,DEV_00373,DESKTOP,iOS,Chrome,India,Karnataka,Bengaluru,12.946099025796231,77.59736357120896,India,Karnataka,Bengaluru,2026-03-23 16:22:00,99780.28,Hyderabad,DEV_00863,4296900.0,51036.155,51036.155,99780.28,0.030275203921612044,0.030275203921612044,-0.9697057957090282,1.0,1.0,1.0,1.0,1.0,99780.28,99780.28,99780.28,99780.28,99780.28,9,1,0,0,1,1,1,501.5944725446256,0.4202425239499761,1,0.0,0.0,0,1,1.0,0.0,3.0,0,0,0,0,NONE,NONE
TXN_001935,CUST_01029,CARD_03870,ACC_03870,2026-05-12 10:22:00,2026-05-12 10:22:05,2901.36,INR,PURCHASE,POS,1,0,0,0,MERCH_1053,Online_Shopping,DEV_01051,MOBILE,Android,Chrome,India,Maharashtra,Mumbai,19.07823630940083,72.90775376666616,India,Maharashtra,Mumbai,2026-03-29 16:27:00,863.05,Jaipur,DEV_01882,3779700.0,3639.045,1183.87,11503.2,0.7972861011611563,2.4507420578272954,-0.20265820889576913,1.0,1.0,1.0,1.0,1.0,863.05,863.05,863.05,863.05,863.05,10,1,0,0,1,4,4,918.9037944937954,0.8752159325284184,1,0.0,0.0,0,1,0.0,2.0,0.0,0,0,0,0,NONE,NONE
TXN_002320,CUST_01245,CARD_01419,ACC_01419,2026-05-12 11:06:00,2026-05-12 11:06:07,783.35,INR,PURCHASE,POS,1,0,0,0,MERCH_0375,Food,DEV_02111,MOBILE,Android,Chrome,India,Maharashtra,Pune,18.529775009011352,73.86569044098495,India,Maharashtra,Pune,,0.0,,,-1.0,1855.505,1855.505,1855.505,0.42217617306339783,0.42217617306339783,-0.577512584129857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_003963,CUST_00005,CARD_04625,ACC_04625,2026-05-12 12:38:00,2026-05-12 12:38:01,2715.75,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0611,Fuel,DEV_03092,MOBILE,iOS,Firefox,India,Telangana,Hyderabad,17.3717090902566,78.49263530126844,India,Telangana,Hyderabad,2026-03-21 13:52:00,114442.55,Delhi,DEV_00111,4488360.0,20746.616666666665,2019.99,114442.55,0.13090086174693547,1.344437348699746,-0.8690572491458858,1.0,1.0,1.0,1.0,1.0,114442.55,114442.55,114442.55,114442.55,114442.55,12,1,0,0,1,2,2,1262.1614068671026,1.012347731626155,1,0.0,0.0,0,1,1.0,0.0,2.0,0,0,0,0,NONE,NONE
TXN_009627,CUST_01317,CARD_02491,ACC_02491,2026-05-12 12:54:00,2026-05-12 12:54:06,5003.03,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0914,Online_Shopping,DEV_01091,DESKTOP,Windows,Safari,India,Gujarat,Surat,21.155014618189487,72.83201836853179,India,Gujarat,Surat,2026-05-06 02:08:00,2728.54,Ahmedabad,DEV_01234,557160.0,2253.14,2253.14,2728.54,2.220470099505579,2.220470099505579,1.2199286645904868,1.0,1.0,1.0,1.0,1.0,2728.54,2728.54,2728.54,2728.54,2728.54,12,1,0,0,1,1,1,211.07516840912703,1.3638283550018975,1,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_007909,CUST_01763,CARD_01812,ACC_01812,2026-05-12 12:56:00,2026-05-12 12:56:00,901.34,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1146,Grocery,DEV_00242,MOBILE,iOS,Safari,India,West Bengal,Kolkata,22.581270733590543,88.34180843691871,India,West Bengal,Kolkata,2026-01-30 02:39:00,953.53,Delhi,DEV_00187,8849820.0,1732.67,1749.2,2495.28,0.5202029238112278,0.5152869883375257,-0.47952032393708144,1.0,1.0,1.0,1.0,1.0,953.53,953.53,953.53,953.53,953.53,12,1,0,0,1,1,1,1301.0401183227282,0.5292474226551299,1,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_002391,CUST_01167,CARD_04196,ACC_04196,2026-05-12 13:00:00,2026-05-12 13:00:07,4006.49,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0067,Grocery,DEV_01322,MOBILE,macOS,Firefox,India,Karnataka,Bengaluru,12.9716,77.5946,India,West Bengal,Kolkata,2026-04-15 06:53:00,1548.86,Jaipur,DEV_00225,2354820.0,2727.0119999999997,2082.55,5788.81,1.4691867875902271,1.9238385632998005,0.4690147990551362,1.0,1.0,1.0,1.0,1.0,1548.86,1548.86,1548.86,1548.86,1548.86,13,1,0,0,1,3,3,1562.0864150681812,2.3880853289191752,1,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,1,GEOGRAPHIC,IMPOSSIBLE_TRAVEL
TXN_013276,CUST_00419,CARD_00919,ACC_00919,2026-05-12 13:10:00,2026-05-12 13:10:02,2927.58,INR,PURCHASE,WEB,1,0,1,0,MERCH_0604,Healthcare,DEV_02257,DESKTOP,Android,Edge,India,Tamil Nadu,Chennai,13.06042708845056,80.25881562804035,India,Tamil Nadu,Chennai,,0.0,,,-1.0,2463.155,2056.505,4842.29,1.1885488326962776,1.423570572403179,0.1884723160677797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,0,0,1,2,2,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_001951,CUST_02081,CARD_01123,ACC_01123,2026-05-12 13:14:00,2026-05-12 13:14:01,2908.16,INR,PURCHASE,POS,1,0,0,0,MERCH_0807,Electronics,DEV_01540,DESKTOP,Android,Edge,India,Telangana,Hyderabad,17.36166736664466,78.48538719136197,India,Telangana,Hyderabad,2026-05-05 05:17:00,2671.05,Chennai,DEV_03029,633420.0,3057.14,2646.9,6182.68,0.9512681787553072,1.0987041444708905,-0.04871588612686143,1.0,1.0,1.0,1.0,1.0,2671.05,2671.05,2671.05,2671.05,2671.05,13,1,0,0,1,0,0,510.8380275370215,2.9033135978233675,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_013601,CUST_00343,CARD_02490,ACC_02490,2026-05-12 13:40:00,2026-05-12 13:40:07,2109.43,INR,PURCHASE,POS,1,0,0,0,MERCH_0635,Grocery,DEV_02870,MOBILE,iOS,Edge,India,Maharashtra,Mumbai,19.077598805032384,72.86982196368061,India,Maharashtra,Mumbai,2026-04-01 07:55:00,516.17,Pune,DEV_02441,3563100.0,1067.24,1067.24,1618.31,1.9765282410704246,1.9765282410704246,0.9756140942110385,1.0,1.0,1.0,1.0,1.0,516.17,516.17,516.17,516.17,516.17,13,1,0,0,1,1,1,121.58069387877892,0.12283980184771803,1,0.0,0.0,0,1,0.0,0.0,2.0,0,0,0,0,NONE,NONE
TXN_014830,CUST_02452,CARD_02312,ACC_02312,2026-05-12 13:53:00,2026-05-12 13:53:06,1187.89,INR,PURCHASE,POS,1,0,0,0,MERCH_0731,Online_Shopping,DEV_02660,DESKTOP,Windows,Chrome,India,Delhi,Delhi,28.582778208687525,77.19266512228202,India,Delhi,Delhi,,0.0,,,-1.0,3478.03,3478.03,3478.03,0.3415410447868477,0.3415410447868477,-0.6582696901147734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_011705,CUST_01276,CARD_00737,ACC_00737,2026-05-12 14:43:00,2026-05-12 14:43:07,1443.25,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0403,Online_Shopping,DEV_03072,DESKTOP,macOS,Chrome,India,Maharashtra,Mumbai,19.099993839638252,72.86798751033427,India,Maharashtra,Mumbai,2026-04-19 21:39:00,543.24,Bengaluru,DEV_01246,1962240.0,3334.3839999999996,1110.04,11536.25,0.43283856928296205,1.3001783719505604,-0.5669913868987798,1.0,1.0,1.0,1.0,1.0,543.24,543.24,543.24,543.24,543.24,14,1,0,0,1,2,2,847.9863491613565,1.555747949782332,1,0.0,0.0,0,1,1.0,0.0,2.0,0,0,0,1,DEVICE,NEW_DEVICE
TXN_011498,CUST_00475,CARD_03018,ACC_03018,2026-05-12 14:59:00,2026-05-12 14:59:06,1763.92,INR,PURCHASE,POS,1,0,0,0,MERCH_0367,Grocery,DEV_00347,MOBILE,Android,Safari,India,West Bengal,Kolkata,22.57141576322729,88.39083374516436,India,West Bengal,Kolkata,2026-04-21 10:22:00,1332.49,Delhi,DEV_01970,1831020.0,2033.554,1446.575,5933.7,0.867407504300353,1.2193768038297357,-0.1325273253990801,1.0,1.0,1.0,1.0,1.0,1332.49,1332.49,1332.49,1332.49,1332.49,14,1,0,0,1,1,1,1306.6793419342694,2.5690847893323774,1,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_010228,CUST_02426,CARD_03749,ACC_03749,2026-05-12 15:16:00,2026-05-12 15:16:07,1258.6,INR,ONLINE_PURCHASE,WEB,0,1,0,0,MERCH_0559,Online_Shopping,DEV_01981,MOBILE,Windows,Firefox,India,Tamil Nadu,Chennai,13.08623364988268,80.27725400406035,India,Tamil Nadu,Chennai,,0.0,,,-1.0,2949.33,2949.33,2949.33,0.42674098863131626,0.42674098863131626,-0.5730647080157135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,0,0,1,2,2,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_001580,CUST_01848,CARD_04038,ACC_04038,2026-05-12 15:21:00,2026-05-12 15:21:01,1029.72,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0131,Online_Shopping,DEV_00152,MOBILE,Android,Safari,India,Delhi,Delhi,28.61844267258901,77.21632711226547,India,Delhi,Delhi,2026-04-05 12:36:00,2454.36,Chennai,DEV_02948,3206700.0,2419.58,1745.395,6691.16,0.4255779928747965,0.5899638763718241,-0.5741846995348222,1.0,1.0,1.0,1.0,1.0,2454.36,2454.36,2454.36,2454.36,2454.36,15,1,0,0,1,2,2,1754.8708593786803,1.9701048098553806,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_008882,CUST_02231,CARD_03118,ACC_03118,2026-05-12 15:35:00,2026-05-12 15:35:03,524.46,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0513,Gaming,DEV_03052,TABLET,Android,Chrome,India,Tamil Nadu,Chennai,13.073020697438519,80.27357007154022,India,Tamil Nadu,Chennai,,0.0,,,-1.0,2622.6259999999997,2064.63,5744.4,0.19997513942132814,0.2540213016375816,-0.7997199295936235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,0,0,1,5,5,0.0,0.0,0,0.0,0.0,0,1,0.0,1.0,0.0,0,0,0,0,NONE,NONE
TXN_011243,CUST_00984,CARD_02407,ACC_02407,2026-05-12 15:41:00,2026-05-12 15:41:08,740.52,INR,PURCHASE,MOBILE,1,1,0,0,MERCH_0964,Gaming,DEV_01867,MOBILE,Windows,Firefox,India,Gujarat,Ahmedabad,23.017734050590942,72.54595812107381,India,Gujarat,Ahmedabad,2026-05-03 17:41:00,4857.19,Jaipur,DEV_00309,770400.0,2931.148,1377.06,7101.93,0.2526382154705255,0.5377543462158512,-0.7471068991060479,1.0,1.0,1.0,1.0,1.0,4857.19,4857.19,4857.19,4857.19,4857.19,15,1,0,0,1,6,6,542.7065185717643,2.5360117690269357,1,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_007871,CUST_00115,CARD_03442,ACC_03442,2026-05-12 16:40:00,2026-05-12 16:40:03,1682.18,INR,PURCHASE,POS,1,0,0,0,MERCH_0116,Healthcare,DEV_00665,MOBILE,iOS,Safari,India,Rajasthan,Jaipur,26.87871176735035,75.79063164566385,India,Rajasthan,Jaipur,,0.0,,,-1.0,2257.642,1482.45,6063.55,0.7451048483329067,1.134729670477925,-0.2547822983899174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,0,0,1,1,1,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_004837,CUST_01256,CARD_04442,ACC_04442,2026-05-12 17:44:00,2026-05-12 17:44:08,60182.36,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0430,Entertainment,DEV_00955,MOBILE,iOS,Chrome,India,Rajasthan,Jaipur,26.90075966990646,75.77491137716058,India,Rajasthan,Jaipur,2026-04-01 02:28:00,317.69,Bengaluru,DEV_00203,3597360.0,11838.565,2222.2,62679.01,5.083585721749215,27.082332823328237,4.083240811634549,1.0,1.0,1.0,1.0,1.0,317.69,317.69,317.69,317.69,317.69,17,1,0,0,1,3,3,1560.4019274787604,1.561547061990887,1,0.0,0.0,0,1,0.0,0.0,1.0,1,0,0,1,BEHAVIORAL,SPENDING_PATTERN_SHIFT
TXN_008173,CUST_00001,CARD_00169,ACC_00169,2026-05-12 17:45:00,2026-05-12 17:45:00,1227.7,INR,ONLINE_PURCHASE,WEB,0,0,1,0,MERCH_0775,Travel,DEV_00026,MOBILE,iOS,Chrome,India,Maharashtra,Mumbai,19.085943001018606,72.87281794273412,India,Maharashtra,Mumbai,2026-03-21 23:44:00,916.62,Ahmedabad,DEV_02653,4471260.0,1904.4059999999997,1159.83,4260.33,0.644662955273193,1.0585171964856919,-0.35515055583954275,1.0,1.0,1.0,1.0,1.0,916.62,916.62,916.62,916.62,916.62,17,1,0,0,1,3,3,438.4491825960542,0.3530139283660076,1,0.0,0.0,0,1,0.0,2.0,1.0,0,0,0,0,NONE,NONE
TXN_003762,CUST_01625,CARD_01349,ACC_01349,2026-05-12 18:04:00,2026-05-12 18:04:07,758.21,INR,ONLINE_PURCHASE,WEB,0,0,0,1,MERCH_1169,Grocery,DEV_02415,MOBILE,Android,Edge,India,Tamil Nadu,Chennai,13.097137641049105,80.25510634544025,India,Tamil Nadu,Chennai,2026-03-09 01:23:00,1972.82,Surat,DEV_03449,5589660.0,2509.399090909091,1972.82,7774.71,0.30214803326692846,0.38432801776137715,-0.6975739822606981,1.0,1.0,1.0,1.0,1.0,1972.82,1972.82,1972.82,1972.82,1972.82,18,1,0,0,1,1,1,1195.5037343657464,0.7699597907058188,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_005074,CUST_00028,CARD_01253,ACC_01253,2026-05-12 18:06:00,2026-05-12 18:06:01,6588.82,INR,ONLINE_PURCHASE,WEB,0,1,0,0,MERCH_0582,Travel,DEV_00284,TABLET,iOS,Chrome,India,Delhi,Delhi,28.610680290687473,77.226129311722,India,Delhi,Delhi,2026-02-28 22:26:00,1013.35,Bengaluru,DEV_00759,6291600.0,2440.8533333333335,2164.26,4822.47,2.699392015907005,3.0443754447247553,1.6986960723821793,1.0,1.0,1.0,1.0,1.0,1013.35,1013.35,1013.35,1013.35,1013.35,18,1,0,0,1,1,1,1740.52810654178,0.995915376621274,1,0.0,0.0,0,1,0.0,0.0,0.0,1,0,0,0,NONE,NONE
TXN_007641,CUST_01428,CARD_02012,ACC_02012,2026-05-12 19:39:00,2026-05-12 19:39:03,1648.54,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0226,Gaming,DEV_01880,MOBILE,iOS,Safari,India,Maharashtra,Pune,18.54027482513331,73.84716680115456,India,Maharashtra,Pune,,0.0,,,-1.0,2299.853333333333,2403.62,3550.45,0.716802230866896,0.6858571654421248,-0.2830746853341368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,0,0,1,5,5,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_003599,CUST_00405,CARD_02330,ACC_02330,2026-05-12 20:06:00,2026-05-12 20:06:02,802.31,INR,ATM,MOBILE,0,0,0,0,MERCH_0654,Utilities,DEV_02757,DESKTOP,Android,Chrome,India,Tamil Nadu,Chennai,13.08761737884186,80.2800223866187,India,Tamil Nadu,Chennai,2026-04-25 20:57:00,2261.88,Chennai,DEV_01999,1465740.0,2307.5064285714284,1899.3449999999998,5357.93,0.34769567272525786,0.42241404273578526,-0.6520217617513364,1.0,1.0,1.0,1.0,1.0,2261.88,2261.88,2261.88,2261.88,2261.88,20,1,0,0,1,0,0,0.5279239394868254,0.0012966325420283075,0,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_010469,CUST_00870,CARD_02311,ACC_02311,2026-05-12 20:19:00,2026-05-12 20:19:00,2385.08,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0533,Entertainment,DEV_02503,DESKTOP,Windows,Chrome,India,Gujarat,Surat,21.178313898169364,72.83152697134263,India,Gujarat,Surat,,0.0,,,-1.0,8498.626666666667,4018.34,41111.78,0.28064299016154765,0.5935485797617921,-0.7192723758847448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,0,0,1,3,3,0.0,0.0,0,0.0,0.0,0,1,0.0,1.0,4.0,0,0,0,0,NONE,NONE
TXN_004458,CUST_00340,CARD_02799,ACC_02799,2026-05-12 20:53:00,2026-05-12 20:53:03,716.06,INR,ONLINE_PURCHASE,WEB,0,1,0,0,MERCH_0750,Fuel,DEV_00217,TABLET,macOS,Firefox,India,Maharashtra,Mumbai,19.0930300538767,72.85690056569003,India,Maharashtra,Mumbai,,0.0,,,-1.0,998.81,580.38,2148.99,0.7169131266206786,1.2337778696715944,-0.2828037327092148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,0,0,1,3,3,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_008601,CUST_01357,CARD_04764,ACC_04764,2026-05-12 20:54:00,2026-05-12 20:54:08,1609.31,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0189,Fuel,DEV_01654,MOBILE,iOS,Chrome,India,Karnataka,Bengaluru,12.985817340761653,77.60414361683095,India,Karnataka,Bengaluru,2026-01-17 10:42:00,856.4,Surat,DEV_00469,9972720.0,1600.7300000000002,1621.63,2324.16,1.0053600544751455,0.9924027059193526,0.005356708059410574,1.0,1.0,1.0,1.0,1.0,856.4,856.4,856.4,856.4,856.4,20,1,0,0,1,2,2,1041.8437062980718,0.37608970698796906,1,0.0,0.0,0,1,0.0,0.0,2.0,0,0,0,0,NONE,NONE
TXN_012381,CUST_00470,CARD_00575,ACC_00575,2026-05-12 21:23:00,2026-05-12 21:23:05,2985.03,INR,PURCHASE,POS,1,0,0,0,MERCH_0910,Food,DEV_01028,MOBILE,Android,Edge,India,Karnataka,Bengaluru,12.952100896996132,77.58440751997436,India,Karnataka,Bengaluru,2026-04-16 05:26:00,3627.0,Pune,DEV_02683,2303820.0,12075.943000000001,2458.21,97051.21,0.24718814919878307,1.214310412861391,-0.7527495161648109,1.0,1.0,1.0,1.0,1.0,3627.0,3627.0,3627.0,3627.0,3627.0,21,1,0,0,1,1,1,737.9828442435858,1.153188286965522,1,0.0,0.0,0,1,1.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_005406,CUST_02129,CARD_01391,ACC_01391,2026-05-12 21:43:00,2026-05-12 21:43:03,3704.11,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0526,Hospitality,DEV_00546,MOBILE,Windows,Chrome,India,Gujarat,Surat,21.144113667339557,72.83653210737478,India,Gujarat,Surat,2026-03-18 18:02:00,2864.12,Pune,DEV_03307,4765260.0,2864.12,2864.12,2864.12,1.2932803094842396,1.2932803094842396,0.29317794717149726,1.0,1.0,1.0,1.0,1.0,2864.12,2864.12,2864.12,2864.12,2864.12,21,1,0,0,1,6,6,311.37363633922297,0.2352327240950552,1,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_012219,CUST_00403,CARD_02795,ACC_02795,2026-05-12 22:29:00,2026-05-12 22:29:02,1770.92,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1162,Electronics,DEV_00066,MOBILE,macOS,Chrome,India,Rajasthan,Jaipur,26.913243697693794,75.78820101938919,India,Rajasthan,Jaipur,2026-04-11 11:25:00,3331.58,Jaipur,DEV_00539,2718240.0,2603.35625,2160.4300000000003,8879.61,0.6802449722353597,0.8197071879209231,-0.3196322507721437,1.0,1.0,1.0,1.0,1.0,3331.58,3331.58,3331.58,3331.58,3331.58,22,1,0,0,1,3,3,4.109155240488053,0.005442109183058519,0,0.0,0.0,0,1,1.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_009208,CUST_00935,CARD_02212,ACC_02212,2026-05-12 23:58:00,2026-05-12 23:58:05,1335.61,INR,PURCHASE,POS,1,0,0,1,MERCH_1062,Utilities,DEV_01642,MOBILE,Android,Chrome,India,Maharashtra,Mumbai,19.083399486463012,72.87390686064562,India,Maharashtra,Mumbai,2026-03-18 05:43:00,1659.52,Delhi,DEV_02166,4817700.0,1164.217,888.0999999999999,2544.86,1.1472174001925757,1.5038959576624253,0.14709105685893684,1.0,1.0,1.0,1.0,1.0,1659.52,1659.52,1659.52,1659.52,1659.52,23,1,0,1,1,4,4,1146.7899413999232,0.8569325173920592,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_014034,CUST_02468,CARD_03415,ACC_03415,2026-05-13 00:11:00,2026-05-13 00:11:08,943.0,INR,ONLINE_PURCHASE,WEB,0,0,0,1,MERCH_0089,Food,DEV_00337,DESKTOP,Android,Edge,India,Maharashtra,Mumbai,19.092940375295782,72.88127572488966,India,Maharashtra,Mumbai,2026-05-11 07:18:00,1607.41,Delhi,DEV_02355,147180.0,1399.6328571428571,1192.09,2464.18,0.6737481155772483,0.7910476557978006,-0.32601895265711517,1.0,1.0,1.0,1.0,1.0,1607.41,1607.41,1607.41,1607.41,1607.41,0,2,0,1,1,3,3,1149.0964115742847,28.10672021787896,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_005508,CUST_01072,CARD_03336,ACC_03336,2026-05-13 00:50:00,2026-05-13 00:50:00,1209.79,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0599,Grocery,DEV_00991,TABLET,Windows,Chrome,India,Maharashtra,Pune,18.555637622425586,73.84989522957132,India,Maharashtra,Pune,2026-03-11 23:55:00,3494.45,Mumbai,DEV_00597,5360100.0,3260.141428571428,3056.21,7553.28,0.3710851282087237,0.39584648960640795,-0.6287220206422028,1.0,1.0,1.0,1.0,1.0,3494.45,3494.45,3494.45,3494.45,3494.45,0,2,0,1,1,3,3,116.59279068113098,0.07830712980206928,1,0.0,0.0,0,1,1.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_014598,CUST_00326,CARD_01022,ACC_01022,2026-05-13 01:10:00,2026-05-13 01:10:07,1238.19,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1009,Food,DEV_01253,MOBILE,macOS,Firefox,India,Gujarat,Surat,21.189643272251004,72.81707699354399,India,Gujarat,Surat,2026-01-10 05:23:00,1058.19,Jaipur,DEV_00101,10612020.0,1883.355,1883.355,2708.52,0.6574384542478715,0.6574384542478715,-0.3423797532842803,1.0,1.0,1.0,1.0,1.0,1058.19,1058.19,1058.19,1058.19,1058.19,1,2,0,1,1,2,2,704.0390582800096,0.23883677281121168,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_000861,CUST_01631,CARD_01250,ACC_01250,2026-05-13 01:56:00,2026-05-13 01:56:04,1068.5,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1073,Healthcare,DEV_02769,MOBILE,Windows,Chrome,India,Gujarat,Ahmedabad,23.03623180281616,72.58580525228535,India,Gujarat,Ahmedabad,2026-03-14 07:29:00,595.49,Bengaluru,DEV_00463,5164020.0,3012.02,3012.02,5428.55,0.3547453204161991,0.3547453204161991,-0.6450405241252962,1.0,1.0,1.0,1.0,1.0,595.49,595.49,595.49,595.49,595.49,1,2,0,1,1,4,4,1238.6313902420848,0.8634887170985985,1,0.0,0.0,0,1,0.0,1.0,1.0,0,0,1,0,NONE,NONE
TXN_014279,CUST_00310,CARD_04556,ACC_04556,2026-05-13 01:58:00,2026-05-13 01:58:08,1170.7,INR,ONLINE_PURCHASE,WEB,0,0,1,1,MERCH_1048,Grocery,DEV_02066,MOBILE,Windows,Safari,India,Gujarat,Surat,21.15189872782642,72.8457549469014,India,Gujarat,Surat,2026-05-03 14:48:00,1245.71,Chennai,DEV_00136,817800.0,2638.1,1823.505,7354.7,0.44376634699215345,0.6420053687815498,-0.5560228865901254,1.0,1.0,1.0,1.0,1.0,1245.71,1245.71,1245.71,1245.71,1245.71,1,2,0,1,1,3,3,1190.9463565895592,5.242610520570326,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
